Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
1989,7,15,6,930,930,1048,1053,NW,223,NA,78,83,NA,-5,0,MSP,MCI,393,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,3,28,2,1756,1745,1959,1950,WN,997,NA,63,65,NA,9,11,SAN,PHX,304,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,10,17,2,1008,919,1216,1121,TW,321,NA,248,242,NA,55,49,STL,BUR,1584,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,11,2,4,959,945,1302,1304,DL,1571,NA,303,319,NA,-2,14,LAX,OGG,2486,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,1,17,2,2042,2043,2154,2203,PI,1911,NA,72,80,NA,-9,-1,CLT,DAB,416,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,1,18,3,1110,1109,1240,1306,AA,1143,NA,210,237,NA,-26,1,DFW,SJC,1438,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,6,13,2,1106,1100,1314,1310,UA,958,NA,128,130,NA,4,6,MSY,ORD,837,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,7,2,7,938,940,1344,1345,AA,1216,NA,126,125,NA,-1,-2,TUS,DFW,813,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,9,30,6,1628,1630,1913,1914,AA,502,NA,105,104,NA,-1,-2,ABQ,DFW,569,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,8,20,7,1905,1905,1950,2000,NW,527,NA,45,55,NA,-10,0,MSP,FSD,197,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,5,13,6,1348,1345,1446,1441,UA,761,NA,58,56,NA,5,3,IND,ORD,177,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,5,10,3,1936,1900,2120,2023,UA,85,NA,164,143,NA,57,36,LGA,ORD,733,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,5,8,1,600,600,702,710,DL,1784,NA,62,70,NA,-8,0,PHX,LAX,370,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,2,13,1,2155,2158,2242,2243,PI,1251,NA,47,45,NA,-1,-3,CLT,MYR,156,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,7,28,5,1500,1500,1602,1600,HP,89,NA,62,60,NA,2,0,SAN,LAS,258,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,9,15,5,1003,1003,1208,1210,DL,576,NA,125,127,NA,-2,0,ATL,BDL,859,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,4,3,1,635,635,814,820,NW,599,NA,159,165,NA,-6,0,BWI,MSP,936,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,9,25,1,2017,2015,2233,2232,UA,1233,NA,136,137,NA,1,2,IAD,MCO,758,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,7,17,1,1830,1830,2101,2053,CO,724,NA,151,143,NA,8,0,MCO,EWR,938,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,4,9,7,637,630,1020,946,UA,956,NA,163,136,NA,34,7,SAN,DEN,853,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,6,26,1,1919,1900,2141,2117,PI,1145,NA,322,317,NA,24,19,BWI,LAX,2329,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,9,18,1,2150,2105,2308,2223,UA,1245,NA,78,78,NA,45,45,SFO,ONT,363,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,1,10,2,1027,1025,1128,1116,US,349,NA,61,51,NA,12,2,BWI,PIT,210,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,7,23,7,1003,1000,1040,1057,UA,607,NA,97,117,NA,-17,3,DCA,ORD,612,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,3,20,1,1037,1037,1149,1125,TW,337,NA,72,48,NA,24,0,PIA,STL,137,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,12,21,4,935,935,1213,1150,DL,583,NA,158,135,NA,23,0,BOS,CVG,752,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,4,18,2,1330,1330,1429,1446,CO,332,NA,59,76,NA,-17,0,EWR,BOS,200,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,10,14,6,1411,1355,1504,1454,AA,156,NA,53,59,NA,10,16,SJC,RNO,188,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,4,5,3,1709,1705,2045,2015,PI,1404,NA,156,130,NA,30,4,MCI,BWI,967,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,4,15,6,1632,1635,1723,1726,UA,337,NA,51,51,NA,-3,-3,ANC,FAI,261,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,9,6,3,1703,1612,1755,1705,EA,244,NA,112,113,NA,50,51,ATL,ORD,606,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,11,15,3,1232,1230,1742,1646,TW,906,NA,250,196,NA,56,2,DFW,JFK,1391,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,2,15,3,913,915,1029,1042,UA,1062,NA,76,87,NA,-13,-2,ONT,SFO,363,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,5,28,7,1649,1649,1800,1800,DL,554,NA,71,71,NA,0,0,ATL,SDF,321,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,3,18,6,2120,1955,2251,2130,PI,1409,NA,91,95,NA,81,85,PHL,DAY,477,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,9,29,5,2208,2140,2228,2200,EA,573,NA,80,80,NA,28,28,ATL,MSY,425,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,8,26,6,900,900,949,944,NW,1279,NA,49,44,NA,5,0,SEA,PDX,129,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,9,12,2,631,630,744,755,US,2455,NA,73,85,NA,-11,1,ONT,SFO,363,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,12,12,2,652,652,NA,726,EA,620,NA,NA,34,NA,NA,0,RSW,ATL,515,NA,NA,0,NA,1,NA,NA,NA,NA,NA
1989,11,3,5,859,859,1114,1107,DL,363,NA,195,188,NA,7,0,DCA,DFW,1192,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,6,17,6,1155,1148,1215,1205,DL,1059,NA,80,77,NA,10,7,ATL,LIT,453,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,3,9,4,630,630,723,723,DL,185,NA,53,53,NA,0,0,ATL,JAX,270,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,2,15,3,2024,1950,2241,2216,UA,790,NA,77,86,NA,25,34,ORD,BUF,473,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,6,29,4,1320,1320,1605,1605,NW,396,NA,105,105,NA,0,0,MSP,CMH,627,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,12,3,7,1845,1845,2127,2153,CO,90,NA,102,128,NA,-26,0,IAH,TPA,787,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,12,27,3,822,820,1003,1007,DL,1653,NA,161,167,NA,-4,2,SAT,SLC,1086,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,9,28,4,1717,1717,1847,1854,EA,736,NA,90,97,NA,-7,0,RSW,ATL,515,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,12,17,7,1143,1143,1324,1322,AA,1312,NA,101,99,NA,2,0,TPA,RDU,587,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,5,6,6,955,955,1112,1113,AA,1023,NA,77,78,NA,-1,0,SJC,LAS,386,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,7,15,6,1809,1810,1950,1944,UA,243,NA,221,214,NA,6,-1,IAD,DEN,1452,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,1,5,4,1100,1100,1322,1315,DL,848,NA,142,135,NA,7,0,MCO,CLE,895,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,11,4,6,747,724,910,854,UA,567,NA,143,150,NA,16,23,BDL,ORD,783,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,10,6,5,2201,2138,2314,2238,TW,731,NA,73,60,NA,36,23,PHX,LAS,256,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,2,25,6,1113,1100,1146,1135,PI,1110,NA,33,35,NA,11,13,TRI,CLT,120,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,9,7,4,NA,815,NA,1004,US,1569,NA,NA,289,NA,NA,NA,DAY,SFO,2051,NA,NA,1,NA,0,NA,NA,NA,NA,NA
1989,3,28,2,1713,1705,2000,1946,TW,434,NA,167,161,NA,14,8,PBI,LGA,1035,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,1,8,7,1000,1000,1010,1010,DL,1238,NA,70,70,NA,0,0,ATL,MEM,332,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,10,30,1,700,700,815,803,US,1765,NA,75,63,NA,12,0,JAX,MIA,334,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,11,26,7,2300,2248,2344,2336,US,1421,NA,44,48,NA,8,12,DAY,LAN,200,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,3,23,4,1550,1550,1719,1714,DL,1618,NA,89,84,NA,5,0,PHX,SLC,507,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,11,5,7,1555,1535,1642,1625,WN,232,NA,47,50,NA,17,20,AUS,DAL,189,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,3,8,3,1218,1200,1315,1245,DL,1697,NA,57,45,NA,30,18,SLC,IDA,188,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,2,15,3,1114,1040,1515,1436,TW,52,NA,181,176,NA,39,34,PHX,STL,1262,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,4,2,7,1647,1647,1805,1800,DL,380,NA,78,73,NA,5,0,DFW,MSY,448,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,11,16,4,710,644,856,824,AA,1149,NA,106,100,NA,32,26,ROC,RDU,503,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,9,28,4,1630,1630,1903,1908,EA,273,NA,93,98,NA,-5,0,STL,ATL,483,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,3,7,2,804,730,1039,955,NW,458,NA,95,85,NA,44,34,STL,DTW,440,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,2,16,4,655,655,753,800,WN,959,NA,58,65,NA,-7,0,MSY,HOU,303,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,1,10,2,1255,1255,1543,1518,DL,1832,NA,108,83,NA,25,0,SMF,SLC,532,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,7,20,4,746,750,857,832,DL,1640,NA,71,42,NA,25,-4,IDA,SLC,188,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,7,22,6,725,725,811,815,WN,770,NA,46,50,NA,-4,0,SAT,HOU,192,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,5,20,6,1030,1030,1343,1352,NW,1156,NA,133,142,NA,-9,0,MEM,PHL,874,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,1,17,2,926,926,1110,1117,TW,525,NA,104,111,NA,-7,0,STL,DFW,551,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,1,12,4,900,900,936,930,PA (1),430,NA,36,30,NA,6,0,STT,STX,45,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,7,28,5,808,810,851,847,DL,806,NA,43,37,NA,4,-2,RDU,RIC,139,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,8,20,7,2005,1950,2058,2045,WN,59,NA,53,55,NA,13,15,LBB,DAL,293,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,5,21,7,1524,1525,2316,2334,AA,112,NA,292,309,NA,-18,-1,HNL,LAX,2556,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,5,10,3,1442,1445,2225,2240,UA,114,NA,283,295,NA,-15,-3,OGG,LAX,2486,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,8,6,7,709,705,753,756,US,1996,NA,44,51,NA,-3,4,FLL,MCO,178,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,3,31,5,1215,1215,1300,1259,PI,1211,NA,105,104,NA,1,0,GSO,ORD,590,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,11,6,1,1825,1825,1932,1937,TW,564,NA,67,72,NA,-5,0,STL,MDW,251,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,7,24,1,815,815,905,900,DL,416,NA,110,105,NA,5,0,DFW,DEN,641,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,5,16,2,843,845,1002,1011,UA,389,NA,139,146,NA,-9,-2,DEN,OAK,957,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,10,14,6,1235,1235,1329,1335,WN,411,NA,54,60,NA,-6,0,HOU,MSY,303,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,6,7,3,749,715,857,822,PI,1598,NA,68,67,NA,35,34,JAX,CLT,329,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,1,25,3,815,815,952,945,AS,62,NA,97,90,NA,7,0,ANC,JNU,571,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,7,12,3,955,955,1056,1100,WN,928,NA,61,65,NA,-4,0,SAN,PHX,304,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,7,29,6,1428,1425,1544,1537,PI,1469,NA,76,72,NA,7,3,GNV,CLT,389,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,10,6,5,802,805,906,913,AA,1386,NA,64,68,NA,-7,-3,RST,ORD,268,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,2,17,5,1820,1820,1913,1923,NW,885,NA,113,123,NA,-10,0,TPA,MEM,656,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,4,12,3,1550,1550,1648,1650,WN,34,NA,58,60,NA,-2,0,DAL,MAF,319,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,6,12,1,1517,1515,1557,1604,PI,1295,NA,100,109,NA,-7,2,CLT,MSY,651,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,12,15,5,1030,1030,1129,1128,US,1886,NA,59,58,NA,1,0,ATL,CLT,227,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,4,25,2,1017,1017,1007,1000,DL,1129,NA,50,43,NA,7,0,ATL,MGM,147,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,9,17,7,1206,1210,1407,1408,UA,1263,NA,121,118,NA,-1,-4,SEA,OAK,671,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,11,11,6,830,830,1025,1023,CO,1243,NA,175,173,NA,2,0,DEN,SEA,1024,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,7,20,4,1324,1225,1542,1451,DL,344,NA,138,146,NA,51,59,MCO,LGA,950,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,11,29,3,1619,1615,1732,1733,UA,1175,NA,73,78,NA,-1,4,SFO,LAS,414,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,6,17,6,949,913,1114,1034,PI,1093,NA,205,201,NA,40,36,CLT,DEN,1337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,6,4,7,1054,1055,1114,1126,CO,1061,NA,80,91,NA,-12,-1,ABQ,LAS,487,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,4,18,2,704,700,807,812,AA,585,NA,63,72,NA,-5,4,BOS,JFK,187,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,6,18,7,1902,1840,2009,1948,DL,148,NA,67,68,NA,21,22,JAX,ATL,270,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,5,18,4,1200,1200,1432,1458,PA (1),2427,NA,152,178,NA,-26,0,JFK,MIA,1090,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,9,9,6,2327,2225,15,2325,DL,839,NA,108,120,NA,50,62,ATL,MCI,692,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,6,12,1,939,940,1058,1053,UA,1428,NA,79,73,NA,5,-1,IAD,BDL,326,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,1,15,7,1757,1757,1922,1930,DL,220,NA,85,93,NA,-8,0,CVG,PHL,507,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,8,15,2,1250,1236,1353,1335,EA,762,NA,63,59,NA,18,14,CHS,ATL,259,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,7,27,4,1330,1330,1429,1425,WN,248,NA,59,55,NA,4,0,HRL,AUS,273,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,5,12,5,1600,1600,1645,1645,WN,926,NA,45,45,NA,0,0,AUS,HOU,148,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,12,16,6,1657,1630,1734,1710,DL,651,NA,37,40,NA,24,27,MCO,RSW,133,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,10,23,1,727,727,907,810,UA,1105,NA,160,103,NA,57,0,SLC,SFO,599,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,3,15,3,817,810,911,908,DL,224,NA,54,58,NA,3,7,IAH,DFW,224,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,2,7,2,1909,1850,2047,2012,UA,663,NA,98,82,NA,35,19,ORD,MSP,334,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,5,28,7,1957,2000,2057,2105,PI,1664,NA,60,65,NA,-8,-3,RIC,EWR,278,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,1,3,2,641,640,850,840,NW,579,NA,129,120,NA,10,1,BOS,DTW,632,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,4,4,2,1653,1640,1825,1759,CO,1274,NA,92,79,NA,26,13,CLE,LGA,418,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,8,28,1,832,820,1132,1113,NW,993,NA,180,173,NA,19,12,DTW,MIA,1145,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,10,23,1,2040,2045,7,20,NW,716,NA,147,155,NA,-13,-5,MSP,BOS,1124,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,6,7,3,1508,1255,1711,1500,UA,177,NA,243,245,NA,131,133,ORD,PDX,1739,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,3,24,5,2009,1905,2135,2034,AA,184,NA,86,89,NA,61,64,SJC,EUG,471,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,12,31,7,907,910,1239,1250,CO,1678,NA,152,160,NA,-11,-3,SEA,DEN,1024,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,3,18,6,1603,1455,1705,1605,UA,1183,NA,62,70,NA,60,68,SMF,ONT,389,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,6,11,7,1411,1411,1457,1447,TW,695,NA,106,96,NA,10,0,ATL,STL,483,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,7,15,6,1150,1150,1314,1323,PI,1687,NA,84,93,NA,-9,0,GSO,MCO,534,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,2,18,6,631,630,737,740,UA,156,NA,66,70,NA,-3,1,MCI,ORD,403,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,9,1,5,1710,1710,1758,1800,WN,234,NA,48,50,NA,-2,0,AUS,DAL,189,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,3,10,5,1142,1145,1227,1239,US,402,NA,45,54,NA,-12,-3,HTS,PIT,192,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,4,19,3,1647,1647,2034,2025,DL,660,NA,167,158,NA,9,0,DFW,DCA,1192,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,9,19,2,734,735,925,930,US,2851,NA,111,115,NA,-5,-1,MFR,LAX,630,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,1,20,5,1207,1100,1307,1200,UA,207,NA,120,120,NA,67,67,RIC,ORD,642,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,3,18,6,558,600,704,707,US,2520,NA,66,67,NA,-3,-2,SCK,LAX,315,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,1,25,3,1730,1730,1850,1904,EA,593,NA,80,94,NA,-14,0,BOS,DCA,399,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,1,15,7,1355,1355,1458,1440,WN,603,NA,63,45,NA,18,0,BNA,BHM,177,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,12,12,2,2245,2235,2331,2320,HP,704,NA,106,105,NA,11,10,DEN,LAS,629,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,6,10,6,922,924,1410,1423,TW,824,NA,168,179,NA,-13,-2,PHX,STL,1262,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,3,14,2,2042,2040,2147,2143,AA,327,NA,65,63,NA,4,2,BNA,MEM,200,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,9,15,5,1205,1207,1309,1320,AA,1418,NA,64,73,NA,-11,-2,ONT,SJC,333,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,9,2,6,1905,1905,2317,2330,HP,598,NA,132,145,NA,-13,0,PHX,MCI,1044,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,12,25,1,1440,1440,1515,1518,NW,1458,NA,35,38,NA,-3,0,LAN,DTW,74,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,9,17,7,650,640,946,947,UA,482,NA,116,127,NA,-1,10,FAT,DEN,844,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,6,12,1,2115,2045,2158,2129,DL,588,NA,43,44,NA,29,30,TPA,PBI,174,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,6,23,5,NA,640,NA,740,TW,12,NA,NA,60,NA,NA,NA,BOS,JFK,187,NA,NA,1,NA,0,NA,NA,NA,NA,NA
1989,9,23,6,1626,1530,1821,1728,AA,1129,NA,115,118,NA,53,56,RDU,RSW,667,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,5,1,1,1529,1527,1702,1709,TW,621,NA,93,102,NA,-7,2,STL,DFW,551,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,1,18,3,1155,1155,1301,1300,AA,1183,NA,66,65,NA,1,0,SJC,ONT,333,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,10,16,1,1519,1500,1620,1602,US,588,NA,61,62,NA,18,19,EWR,BUF,282,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,8,30,3,1103,1100,1155,1154,PA (1),303,NA,52,54,NA,1,3,TPA,MIA,204,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,11,30,4,730,730,741,750,WN,598,NA,71,80,NA,-9,0,PHX,LAX,370,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,3,24,5,1811,1750,2007,2009,NW,251,NA,236,259,NA,-2,21,DTW,PHX,1671,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,6,20,2,700,700,1129,1123,AA,244,NA,209,203,NA,6,0,DFW,LGA,1389,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,1,7,6,1334,1334,1319,1320,DL,1521,NA,45,46,NA,-1,0,ATL,MGM,147,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,2,4,6,915,905,1157,1150,EA,183,NA,162,165,NA,7,10,PHL,TPA,920,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,11,30,4,1240,1240,1357,1357,AA,175,NA,137,137,NA,0,0,EWR,ORD,719,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,8,31,4,1600,1600,1650,1702,EA,766,NA,50,62,NA,-12,0,SAV,ATL,215,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,4,16,7,1220,1220,1415,1418,CO,813,NA,235,238,NA,-3,0,EWR,DEN,1605,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,6,1,4,1734,1717,1846,1820,AA,922,NA,132,123,NA,26,17,RSW,BNA,722,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,1,4,3,1757,1757,1844,1845,DL,592,NA,47,48,NA,-1,0,DFW,SHV,190,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,6,10,6,745,745,834,840,HP,871,NA,49,55,NA,-6,0,LAX,LAS,236,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,6,16,5,17,17,100,59,TW,180,NA,43,42,NA,1,0,PDX,SEA,129,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,8,3,4,1128,1128,1245,1238,AA,1322,NA,77,70,NA,7,0,DSM,ORD,299,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,4,19,3,1609,1610,1715,1706,US,148,NA,66,56,NA,9,-1,ABE,PIT,253,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,9,17,7,1124,1125,1339,1334,UA,452,NA,75,69,NA,5,-1,ORD,CVG,264,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,7,1,6,945,945,1125,1130,NW,640,NA,40,45,NA,-5,0,FWA,DTW,128,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,11,26,7,1012,1005,1121,1110,DL,409,NA,69,65,NA,11,7,LIT,DFW,304,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,5,24,3,2206,2145,13,2316,UA,655,NA,187,151,NA,57,21,ORD,DEN,888,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,6,9,5,1020,1020,1118,1120,WN,309,NA,58,60,NA,-2,0,LIT,DAL,296,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,12,14,4,1805,1759,1909,1858,US,1074,NA,64,59,NA,11,6,DCA,CRW,249,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,5,3,3,2003,2000,2126,2120,UA,87,NA,143,140,NA,6,3,LGA,ORD,733,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,10,4,3,1755,1755,1934,1942,DL,985,NA,99,107,NA,-8,0,MIA,ATL,595,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,1,11,3,1520,1520,1620,1618,AA,317,NA,60,58,NA,2,0,RDU,CAE,188,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,4,17,1,910,903,957,950,DL,379,NA,227,227,NA,7,7,CVG,PHX,1569,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,2,10,5,643,644,1233,1240,TW,278,NA,230,236,NA,-7,-1,SJC,STL,1716,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,3,31,5,919,917,913,902,PI,1477,NA,54,45,NA,11,2,DAY,EVV,220,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,3,18,6,1626,1435,1742,1556,DL,1584,NA,76,81,NA,106,111,CVG,BWI,430,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,9,22,5,1905,1815,2030,1940,NW,1407,NA,85,85,NA,50,50,IAD,DTW,383,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,12,7,4,1605,1605,1703,1700,US,1568,NA,58,55,NA,3,0,ORF,PHL,211,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1989,6,20,2,708,710,1025,1034,TW,918,NA,137,144,NA,-9,-2,SLC,MSP,991,NA,NA,0,NA,0,NA,NA,NA,NA,NA
